"4/14/2015 11:42","4/14/2015","14-Apr-15","4-14-2015 11:42","April 14, 2015  11:42 AM","14 Apr 2015",2028,"4/14/2015 11:42:30"
"4/14/2015 12:43","4/14/2015","14-Apr-15","4-14-2015 12:43","April 14, 2015  12:43 PM","14 Apr 2015",2029,"4/14/2015 12:43:38"
"4/14/2015 13:44","4/14/2015","14-Apr-15","4-14-2015 13:44","April 14, 2015  1:44 PM","14 Apr 2015",2030,"4/14/2015 13:44:35"
"4/14/2015 14:45","4/14/2015","14-Apr-15","4-14-2015 14:45","April 14, 2015  2:45 PM","14 Apr 2015",2031,"4/14/2015 14:45:4"
"4/14/2015 15:46","4/14/2015","14-Apr-15","4-14-2015 15:46","April 14, 2015  3:46 PM","14 Apr 2015",2032,"4/14/2015 15:46:52"
"4/14/2015 16:47","4/14/2015","14-Apr-15","4-14-2015 16:47","April 14, 2015  4:47 PM","14 Apr 2015",2033,"4/14/2015 16:47:45"
"4/14/2015 17:48","4/14/2015","14-Apr-15","4-14-2015 17:48","April 14, 2015  5:48 PM","14 Apr 2015",2034,"4/14/2015 17:48:29"
"4/14/2015 18:49","4/14/2015","14-Apr-15","4-14-2015 18:49","April 14, 2015  6:49 PM","14 Apr 2015",2035,"4/14/2015 18:49:38"
"4/14/2015 19:50","4/14/2015","14-Apr-15","4-14-2015 19:50","April 14, 2015  7:50 PM","14 Apr 2015",2036,"4/14/2015 19:50:27"
"4/14/2015 20:51","4/14/2015","14-Apr-15","4-14-2015 20:51","April 14, 2015  8:51 PM","14 Apr 2015",2037,"4/14/2015 20:51:22"
"4/14/2015 21:52","4/14/2015","14-Apr-15","4-14-2015 21:52","April 14, 2015  9:52 PM","14 Apr 2015",2038,"4/14/2015 21:52:51"
"4/14/2015 22:53","4/14/2015","14-Apr-15","4-14-2015 22:53","April 14, 2015  10:53 PM","14 Apr 2015",2039,"4/14/2015 22:53:11"
"4/14/2015 23:54","4/14/2015","14-Apr-15","4-14-2015 23:54","April 14, 2015  11:54 PM","14 Apr 2015",2040,"4/14/2015 23:54:11"
"4/15/2015 0:55","4/15/2015","15-Apr-15","4-15-2015 0:55","April 15, 2015  12:55 AM","15 Apr 2015",2041,"4/15/2015 0:55:35"
"4/15/2015 1:56","4/15/2015","15-Apr-15","4-15-2015 1:56","April 15, 2015  1:56 AM","15 Apr 2015",2042,"4/15/2015 1:56:37"
"4/15/2015 2:57","4/15/2015","15-Apr-15","4-15-2015 2:57","April 15, 2015  2:57 AM","15 Apr 2015",2043,"4/15/2015 2:57:0"
"4/15/2015 3:58","4/15/2015","15-Apr-15","4-15-2015 3:58","April 15, 2015  3:58 AM","15 Apr 2015",2044,"4/15/2015 3:58:53"
"4/15/2015 4:59","4/15/2015","15-Apr-15","4-15-2015 4:59","April 15, 2015  4:59 AM","15 Apr 2015",2045,"4/15/2015 4:59:60"
"4/15/2015 6:00","4/15/2015","15-Apr-15","4-15-2015 6:00","April 15, 2015  6:00 AM","15 Apr 2015",2046,"4/15/2015 6:00:19"
"4/15/2015 7:01","4/15/2015","15-Apr-15","4-15-2015 7:01","April 15, 2015  7:01 AM","15 Apr 2015",2047,"4/15/2015 7:01:40"
"4/15/2015 8:02","4/15/2015","15-Apr-15","4-15-2015 8:02","April 15, 2015  8:02 AM","15 Apr 2015",2048,"4/15/2015 8:02:8"
"4/15/2015 9:03","4/15/2015","15-Apr-15","4-15-2015 9:03","April 15, 2015  9:03 AM","15 Apr 2015",2049,"4/15/2015 9:03:6"
"4/15/2015 10:04","4/15/2015","15-Apr-15","4-15-2015 10:04","April 15, 2015  10:04 AM","15 Apr 2015",2050,"4/15/2015 10:04:19"
"4/15/2015 11:05","4/15/2015","15-Apr-15","4-15-2015 11:05","April 15, 2015  11:05 AM","15 Apr 2015",2051,"4/15/2015 11:05:29"
"4/15/2015 12:06","4/15/2015","15-Apr-15","4-15-2015 12:06","April 15, 2015  12:06 PM","15 Apr 2015",2052,"4/15/2015 12:06:29"
"4/15/2015 13:07","4/15/2015","15-Apr-15","4-15-2015 13:07","April 15, 2015  1:07 PM","15 Apr 2015",2053,"4/15/2015 13:07:53"
"4/15/2015 14:08","4/15/2015","15-Apr-15","4-15-2015 14:08","April 15, 2015  2:08 PM","15 Apr 2015",2054,"4/15/2015 14:08:55"
"4/15/2015 15:09","4/15/2015","15-Apr-15","4-15-2015 15:09","April 15, 2015  3:09 PM","15 Apr 2015",2055,"4/15/2015 15:09:7"
"4/15/2015 16:10","4/15/2015","15-Apr-15","4-15-2015 16:10","April 15, 2015  4:10 PM","15 Apr 2015",2056,"4/15/2015 16:10:49"
"4/15/2015 17:11","4/15/2015","15-Apr-15","4-15-2015 17:11","April 15, 2015  5:11 PM","15 Apr 2015",2057,"4/15/2015 17:11:28"
"4/15/2015 18:12","4/15/2015","15-Apr-15","4-15-2015 18:12","April 15, 2015  6:12 PM","15 Apr 2015",2058,"4/15/2015 18:12:5"
"4/15/2015 19:13","4/15/2015","15-Apr-15","4-15-2015 19:13","April 15, 2015  7:13 PM","15 Apr 2015",2059,"4/15/2015 19:13:48"
"4/15/2015 20:14","4/15/2015","15-Apr-15","4-15-2015 20:14","April 15, 2015  8:14 PM","15 Apr 2015",2060,"4/15/2015 20:14:9"
"4/15/2015 21:15","4/15/2015","15-Apr-15","4-15-2015 21:15","April 15, 2015  9:15 PM","15 Apr 2015",2061,"4/15/2015 21:15:34"
"4/15/2015 22:16","4/15/2015","15-Apr-15","4-15-2015 22:16","April 15, 2015  10:16 PM","15 Apr 2015",2062,"4/15/2015 22:16:20"
"4/15/2015 23:17","4/15/2015","15-Apr-15","4-15-2015 23:17","April 15, 2015  11:17 PM","15 Apr 2015",2063,"4/15/2015 23:17:36"
"4/16/2015 0:18","4/16/2015","16-Apr-15","4-16-2015 0:18","April 16, 2015  12:18 AM","16 Apr 2015",2064,"4/16/2015 0:18:32"
"4/16/2015 1:19","4/16/2015","16-Apr-15","4-16-2015 1:19","April 16, 2015  1:19 AM","16 Apr 2015",2065,"4/16/2015 1:19:29"
"4/16/2015 2:20","4/16/2015","16-Apr-15","4-16-2015 2:20","April 16, 2015  2:20 AM","16 Apr 2015",2066,"4/16/2015 2:20:11"
"4/16/2015 3:21","4/16/2015","16-Apr-15","4-16-2015 3:21","April 16, 2015  3:21 AM","16 Apr 2015",2067,"4/16/2015 3:21:14"
"4/16/2015 4:22","4/16/2015","16-Apr-15","4-16-2015 4:22","April 16, 2015  4:22 AM","16 Apr 2015",2068,"4/16/2015 4:22:54"
"4/16/2015 5:23","4/16/2015","16-Apr-15","4-16-2015 5:23","April 16, 2015  5:23 AM","16 Apr 2015",2069,"4/16/2015 5:23:51"
"4/16/2015 6:24","4/16/2015","16-Apr-15","4-16-2015 6:24","April 16, 2015  6:24 AM","16 Apr 2015",2070,"4/16/2015 6:24:31"
"4/16/2015 7:25","4/16/2015","16-Apr-15","4-16-2015 7:25","April 16, 2015  7:25 AM","16 Apr 2015",2071,"4/16/2015 7:25:49"
"4/16/2015 8:26","4/16/2015","16-Apr-15","4-16-2015 8:26","April 16, 2015  8:26 AM","16 Apr 2015",2072,"4/16/2015 8:26:5"
"4/16/2015 9:27","4/16/2015","16-Apr-15","4-16-2015 9:27","April 16, 2015  9:27 AM","16 Apr 2015",2073,"4/16/2015 9:27:38"
"4/16/2015 10:28","4/16/2015","16-Apr-15","4-16-2015 10:28","April 16, 2015  10:28 AM","16 Apr 2015",2074,"4/16/2015 10:28:55"
"4/16/2015 11:29","4/16/2015","16-Apr-15","4-16-2015 11:29","April 16, 2015  11:29 AM","16 Apr 2015",2075,"4/16/2015 11:29:47"
"4/16/2015 12:30","4/16/2015","16-Apr-15","4-16-2015 12:30","April 16, 2015  12:30 PM","16 Apr 2015",2076,"4/16/2015 12:30:59"
"4/16/2015 13:31","4/16/2015","16-Apr-15","4-16-2015 13:31","April 16, 2015  1:31 PM","16 Apr 2015",2077,"4/16/2015 13:31:0"
"4/16/2015 14:32","4/16/2015","16-Apr-15","4-16-2015 14:32","April 16, 2015  2:32 PM","16 Apr 2015",2078,"4/16/2015 14:32:2"
"4/16/2015 15:33","4/16/2015","16-Apr-15","4-16-2015 15:33","April 16, 2015  3:33 PM","16 Apr 2015",2079,"4/16/2015 15:33:34"
"4/16/2015 16:34","4/16/2015","16-Apr-15","4-16-2015 16:34","April 16, 2015  4:34 PM","16 Apr 2015",2080,"4/16/2015 16:34:38"
"4/16/2015 17:35","4/16/2015","16-Apr-15","4-16-2015 17:35","April 16, 2015  5:35 PM","16 Apr 2015",2081,"4/16/2015 17:35:40"
"4/16/2015 18:36","4/16/2015","16-Apr-15","4-16-2015 18:36","April 16, 2015  6:36 PM","16 Apr 2015",2082,"4/16/2015 18:36:37"
"4/16/2015 19:37","4/16/2015","16-Apr-15","4-16-2015 19:37","April 16, 2015  7:37 PM","16 Apr 2015",2083,"4/16/2015 19:37:42"
"4/16/2015 20:38","4/16/2015","16-Apr-15","4-16-2015 20:38","April 16, 2015  8:38 PM","16 Apr 2015",2084,"4/16/2015 20:38:58"
"4/16/2015 21:39","4/16/2015","16-Apr-15","4-16-2015 21:39","April 16, 2015  9:39 PM","16 Apr 2015",2085,"4/16/2015 21:39:25"
"4/16/2015 22:40","4/16/2015","16-Apr-15","4-16-2015 22:40","April 16, 2015  10:40 PM","16 Apr 2015",2086,"4/16/2015 22:40:14"
"4/16/2015 23:41","4/16/2015","16-Apr-15","4-16-2015 23:41","April 16, 2015  11:41 PM","16 Apr 2015",2087,"4/16/2015 23:41:56"
"4/17/2015 0:42","4/17/2015","17-Apr-15","4-17-2015 0:42","April 17, 2015  12:42 AM","17 Apr 2015",2088,"4/17/2015 0:42:25"
"4/17/2015 1:43","4/17/2015","17-Apr-15","4-17-2015 1:43","April 17, 2015  1:43 AM","17 Apr 2015",2089,"4/17/2015 1:43:27"
"4/17/2015 2:44","4/17/2015","17-Apr-15","4-17-2015 2:44","April 17, 2015  2:44 AM","17 Apr 2015",2090,"4/17/2015 2:44:35"
"4/17/2015 3:45","4/17/2015","17-Apr-15","4-17-2015 3:45","April 17, 2015  3:45 AM","17 Apr 2015",2091,"4/17/2015 3:45:21"
"4/17/2015 4:46","4/17/2015","17-Apr-15","4-17-2015 4:46","April 17, 2015  4:46 AM","17 Apr 2015",2092,"4/17/2015 4:46:20"
"4/17/2015 5:47","4/17/2015","17-Apr-15","4-17-2015 5:47","April 17, 2015  5:47 AM","17 Apr 2015",2093,"4/17/2015 5:47:54"
"4/17/2015 6:48","4/17/2015","17-Apr-15","4-17-2015 6:48","April 17, 2015  6:48 AM","17 Apr 2015",2094,"4/17/2015 6:48:43"
"4/17/2015 7:49","4/17/2015","17-Apr-15","4-17-2015 7:49","April 17, 2015  7:49 AM","17 Apr 2015",2095,"4/17/2015 7:49:39"
"4/17/2015 8:50","4/17/2015","17-Apr-15","4-17-2015 8:50","April 17, 2015  8:50 AM","17 Apr 2015",2096,"4/17/2015 8:50:52"
"4/17/2015 9:51","4/17/2015","17-Apr-15","4-17-2015 9:51","April 17, 2015  9:51 AM","17 Apr 2015",2097,"4/17/2015 9:51:5"
"4/17/2015 10:52","4/17/2015","17-Apr-15","4-17-2015 10:52","April 17, 2015  10:52 AM","17 Apr 2015",2098,"4/17/2015 10:52:28"
"4/17/2015 11:53","4/17/2015","17-Apr-15","4-17-2015 11:53","April 17, 2015  11:53 AM","17 Apr 2015",2099,"4/17/2015 11:53:59"
"4/17/2015 12:54","4/17/2015","17-Apr-15","4-17-2015 12:54","April 17, 2015  12:54 PM","17 Apr 2015",2100,"4/17/2015 12:54:49"
"4/17/2015 13:55","4/17/2015","17-Apr-15","4-17-2015 13:55","April 17, 2015  1:55 PM","17 Apr 2015",2101,"4/17/2015 13:55:24"
"4/17/2015 14:56","4/17/2015","17-Apr-15","4-17-2015 14:56","April 17, 2015  2:56 PM","17 Apr 2015",2102,"4/17/2015 14:56:25"
"4/17/2015 15:57","4/17/2015","17-Apr-15","4-17-2015 15:57","April 17, 2015  3:57 PM","17 Apr 2015",2103,"4/17/2015 15:57:56"
"4/17/2015 16:58","4/17/2015","17-Apr-15","4-17-2015 16:58","April 17, 2015  4:58 PM","17 Apr 2015",2104,"4/17/2015 16:58:59"
"4/17/2015 17:59","4/17/2015","17-Apr-15","4-17-2015 17:59","April 17, 2015  5:59 PM","17 Apr 2015",2105,"4/17/2015 17:59:18"
"4/17/2015 19:00","4/17/2015","17-Apr-15","4-17-2015 19:00","April 17, 2015  7:00 PM","17 Apr 2015",2106,"4/17/2015 19:00:3"
"4/17/2015 20:01","4/17/2015","17-Apr-15","4-17-2015 20:01","April 17, 2015  8:01 PM","17 Apr 2015",2107,"4/17/2015 20:01:49"
"4/17/2015 21:02","4/17/2015","17-Apr-15","4-17-2015 21:02","April 17, 2015  9:02 PM","17 Apr 2015",2108,"4/17/2015 21:02:45"
"4/17/2015 22:03","4/17/2015","17-Apr-15","4-17-2015 22:03","April 17, 2015  10:03 PM","17 Apr 2015",2109,"4/17/2015 22:03:56"
"4/17/2015 23:04","4/17/2015","17-Apr-15","4-17-2015 23:04","April 17, 2015  11:04 PM","17 Apr 2015",2110,"4/17/2015 23:04:9"
"4/18/2015 0:05","4/18/2015","18-Apr-15","4-18-2015 0:05","April 18, 2015  12:05 AM","18 Apr 2015",2111,"4/18/2015 0:05:59"
"4/18/2015 1:06","4/18/2015","18-Apr-15","4-18-2015 1:06","April 18, 2015  1:06 AM","18 Apr 2015",2112,"4/18/2015 1:06:45"
"4/18/2015 2:07","4/18/2015","18-Apr-15","4-18-2015 2:07","April 18, 2015  2:07 AM","18 Apr 2015",2113,"4/18/2015 2:07:15"
"4/18/2015 3:08","4/18/2015","18-Apr-15","4-18-2015 3:08","April 18, 2015  3:08 AM","18 Apr 2015",2114,"4/18/2015 3:08:14"
"4/18/2015 4:09","4/18/2015","18-Apr-15","4-18-2015 4:09","April 18, 2015  4:09 AM","18 Apr 2015",2115,"4/18/2015 4:09:1"
"4/18/2015 5:10","4/18/2015","18-Apr-15","4-18-2015 5:10","April 18, 2015  5:10 AM","18 Apr 2015",2116,"4/18/2015 5:10:30"
"4/18/2015 6:11","4/18/2015","18-Apr-15","4-18-2015 6:11","April 18, 2015  6:11 AM","18 Apr 2015",2117,"4/18/2015 6:11:16"
"4/18/2015 7:12","4/18/2015","18-Apr-15","4-18-2015 7:12","April 18, 2015  7:12 AM","18 Apr 2015",2118,"4/18/2015 7:12:28"
"4/18/2015 8:13","4/18/2015","18-Apr-15","4-18-2015 8:13","April 18, 2015  8:13 AM","18 Apr 2015",2119,"4/18/2015 8:13:25"
"4/18/2015 9:14","4/18/2015","18-Apr-15","4-18-2015 9:14","April 18, 2015  9:14 AM","18 Apr 2015",2120,"4/18/2015 9:14:4"
"4/18/2015 10:15","4/18/2015","18-Apr-15","4-18-2015 10:15","April 18, 2015  10:15 AM","18 Apr 2015",2121,"4/18/2015 10:15:51"
"4/18/2015 11:16","4/18/2015","18-Apr-15","4-18-2015 11:16","April 18, 2015  11:16 AM","18 Apr 2015",2122,"4/18/2015 11:16:55"
"4/18/2015 12:17","4/18/2015","18-Apr-15","4-18-2015 12:17","April 18, 2015  12:17 PM","18 Apr 2015",2123,"4/18/2015 12:17:52"
"4/18/2015 13:18","4/18/2015","18-Apr-15","4-18-2015 13:18","April 18, 2015  1:18 PM","18 Apr 2015",2124,"4/18/2015 13:18:34"
"4/18/2015 14:19","4/18/2015","18-Apr-15","4-18-2015 14:19","April 18, 2015  2:19 PM","18 Apr 2015",2125,"4/18/2015 14:19:36"
"4/18/2015 15:20","4/18/2015","18-Apr-15","4-18-2015 15:20","April 18, 2015  3:20 PM","18 Apr 2015",2126,"4/18/2015 15:20:11"
"4/18/2015 16:21","4/18/2015","18-Apr-15","4-18-2015 16:21","April 18, 2015  4:21 PM","18 Apr 2015",2127,"4/18/2015 16:21:2"
"4/18/2015 17:22","4/18/2015","18-Apr-15","4-18-2015 17:22","April 18, 2015  5:22 PM","18 Apr 2015",2128,"4/18/2015 17:22:2"
"4/18/2015 18:23","4/18/2015","18-Apr-15","4-18-2015 18:23","April 18, 2015  6:23 PM","18 Apr 2015",2129,"4/18/2015 18:23:28"
"4/18/2015 19:24","4/18/2015","18-Apr-15","4-18-2015 19:24","April 18, 2015  7:24 PM","18 Apr 2015",2130,"4/18/2015 19:24:8"
"4/18/2015 20:25","4/18/2015","18-Apr-15","4-18-2015 20:25","April 18, 2015  8:25 PM","18 Apr 2015",2131,"4/18/2015 20:25:13"
"4/18/2015 21:26","4/18/2015","18-Apr-15","4-18-2015 21:26","April 18, 2015  9:26 PM","18 Apr 2015",2132,"4/18/2015 21:26:23"
"4/18/2015 22:27","4/18/2015","18-Apr-15","4-18-2015 22:27","April 18, 2015  10:27 PM","18 Apr 2015",2133,"4/18/2015 22:27:6"
"4/18/2015 23:28","4/18/2015","18-Apr-15","4-18-2015 23:28","April 18, 2015  11:28 PM","18 Apr 2015",2134,"4/18/2015 23:28:15"
"4/19/2015 0:29","4/19/2015","19-Apr-15","4-19-2015 0:29","April 19, 2015  12:29 AM","19 Apr 2015",2135,"4/19/2015 0:29:22"
"4/19/2015 1:30","4/19/2015","19-Apr-15","4-19-2015 1:30","April 19, 2015  1:30 AM","19 Apr 2015",2136,"4/19/2015 1:30:50"
"4/19/2015 2:31","4/19/2015","19-Apr-15","4-19-2015 2:31","April 19, 2015  2:31 AM","19 Apr 2015",2137,"4/19/2015 2:31:5"
"4/19/2015 3:32","4/19/2015","19-Apr-15","4-19-2015 3:32","April 19, 2015  3:32 AM","19 Apr 2015",2138,"4/19/2015 3:32:50"
"4/19/2015 4:33","4/19/2015","19-Apr-15","4-19-2015 4:33","April 19, 2015  4:33 AM","19 Apr 2015",2139,"4/19/2015 4:33:3"
"4/19/2015 5:34","4/19/2015","19-Apr-15","4-19-2015 5:34","April 19, 2015  5:34 AM","19 Apr 2015",2140,"4/19/2015 5:34:38"
"4/19/2015 6:35","4/19/2015","19-Apr-15","4-19-2015 6:35","April 19, 2015  6:35 AM","19 Apr 2015",1776,"4/19/2015 6:35:25"
"4/19/2015 7:36","4/19/2015","19-Apr-15","4-19-2015 7:36","April 19, 2015  7:36 AM","19 Apr 2015",1777,"4/19/2015 7:36:31"
"4/19/2015 8:37","4/19/2015","19-Apr-15","4-19-2015 8:37","April 19, 2015  8:37 AM","19 Apr 2015",1778,"4/19/2015 8:37:50"
"4/19/2015 9:38","4/19/2015","19-Apr-15","4-19-2015 9:38","April 19, 2015  9:38 AM","19 Apr 2015",1779,"4/19/2015 9:38:40"
"4/19/2015 10:39","4/19/2015","19-Apr-15","4-19-2015 10:39","April 19, 2015  10:39 AM","19 Apr 2015",1780,"4/19/2015 10:39:37"
"4/19/2015 11:40","4/19/2015","19-Apr-15","4-19-2015 11:40","April 19, 2015  11:40 AM","19 Apr 2015",1781,"4/19/2015 11:40:5"
"4/19/2015 12:41","4/19/2015","19-Apr-15","4-19-2015 12:41","April 19, 2015  12:41 PM","19 Apr 2015",1782,"4/19/2015 12:41:26"
"4/19/2015 13:42","4/19/2015","19-Apr-15","4-19-2015 13:42","April 19, 2015  1:42 PM","19 Apr 2015",1783,"4/19/2015 13:42:25"
"4/19/2015 14:43","4/19/2015","19-Apr-15","4-19-2015 14:43","April 19, 2015  2:43 PM","19 Apr 2015",1784,"4/19/2015 14:43:50"
"4/19/2015 15:44","4/19/2015","19-Apr-15","4-19-2015 15:44","April 19, 2015  3:44 PM","19 Apr 2015",1785,"4/19/2015 15:44:45"
"4/19/2015 16:45","4/19/2015","19-Apr-15","4-19-2015 16:45","April 19, 2015  4:45 PM","19 Apr 2015",1786,"4/19/2015 16:45:38"
"4/19/2015 17:46","4/19/2015","19-Apr-15","4-19-2015 17:46","April 19, 2015  5:46 PM","19 Apr 2015",1787,"4/19/2015 17:46:51"
"4/19/2015 18:47","4/19/2015","19-Apr-15","4-19-2015 18:47","April 19, 2015  6:47 PM","19 Apr 2015",1788,"4/19/2015 18:47:53"
"4/19/2015 19:48","4/19/2015","19-Apr-15","4-19-2015 19:48","April 19, 2015  7:48 PM","19 Apr 2015",1789,"4/19/2015 19:48:60"
"4/19/2015 20:49","4/19/2015","19-Apr-15","4-19-2015 20:49","April 19, 2015  8:49 PM","19 Apr 2015",1790,"4/19/2015 20:49:34"
"4/19/2015 21:50","4/19/2015","19-Apr-15","4-19-2015 21:50","April 19, 2015  9:50 PM","19 Apr 2015",1791,"4/19/2015 21:50:1"
"4/19/2015 22:51","4/19/2015","19-Apr-15","4-19-2015 22:51","April 19, 2015  10:51 PM","19 Apr 2015",1792,"4/19/2015 22:51:49"
"4/19/2015 23:52","4/19/2015","19-Apr-15","4-19-2015 23:52","April 19, 2015  11:52 PM","19 Apr 2015",1793,"4/19/2015 23:52:7"
"4/20/2015 0:53","4/20/2015","20-Apr-15","4-20-2015 0:53","April 20, 2015  12:53 AM","20 Apr 2015",1794,"4/20/2015 0:53:14"
"4/20/2015 1:54","4/20/2015","20-Apr-15","4-20-2015 1:54","April 20, 2015  1:54 AM","20 Apr 2015",1795,"4/20/2015 1:54:0"
"4/20/2015 2:55","4/20/2015","20-Apr-15","4-20-2015 2:55","April 20, 2015  2:55 AM","20 Apr 2015",1796,"4/20/2015 2:55:47"
"4/20/2015 3:56","4/20/2015","20-Apr-15","4-20-2015 3:56","April 20, 2015  3:56 AM","20 Apr 2015",1797,"4/20/2015 3:56:16"
"4/20/2015 4:57","4/20/2015","20-Apr-15","4-20-2015 4:57","April 20, 2015  4:57 AM","20 Apr 2015",1798,"4/20/2015 4:57:59"
"4/20/2015 5:58","4/20/2015","20-Apr-15","4-20-2015 5:58","April 20, 2015  5:58 AM","20 Apr 2015",1799,"4/20/2015 5:58:45"
"4/20/2015 6:59","4/20/2015","20-Apr-15","4-20-2015 6:59","April 20, 2015  6:59 AM","20 Apr 2015",1800,"4/20/2015 6:59:36"
"4/20/2015 8:00","4/20/2015","20-Apr-15","4-20-2015 8:00","April 20, 2015  8:00 AM","20 Apr 2015",1801,"4/20/2015 8:00:36"
"4/20/2015 9:01","4/20/2015","20-Apr-15","4-20-2015 9:01","April 20, 2015  9:01 AM","20 Apr 2015",1802,"4/20/2015 9:01:29"
"4/20/2015 10:02","4/20/2015","20-Apr-15","4-20-2015 10:02","April 20, 2015  10:02 AM","20 Apr 2015",1803,"4/20/2015 10:02:9"
"4/20/2015 11:03","4/20/2015","20-Apr-15","4-20-2015 11:03","April 20, 2015  11:03 AM","20 Apr 2015",1804,"4/20/2015 11:03:18"
"4/20/2015 12:04","4/20/2015","20-Apr-15","4-20-2015 12:04","April 20, 2015  12:04 PM","20 Apr 2015",1805,"4/20/2015 12:04:60"
"4/20/2015 13:05","4/20/2015","20-Apr-15","4-20-2015 13:05","April 20, 2015  1:05 PM","20 Apr 2015",1806,"4/20/2015 13:05:8"
"4/20/2015 14:06","4/20/2015","20-Apr-15","4-20-2015 14:06","April 20, 2015  2:06 PM","20 Apr 2015",1807,"4/20/2015 14:06:39"
"4/20/2015 15:07","4/20/2015","20-Apr-15","4-20-2015 15:07","April 20, 2015  3:07 PM","20 Apr 2015",1808,"4/20/2015 15:07:57"
"4/20/2015 16:08","4/20/2015","20-Apr-15","4-20-2015 16:08","April 20, 2015  4:08 PM","20 Apr 2015",1809,"4/20/2015 16:08:60"
"4/20/2015 17:09","4/20/2015","20-Apr-15","4-20-2015 17:09","April 20, 2015  5:09 PM","20 Apr 2015",1810,"4/20/2015 17:09:15"
"4/20/2015 18:10","4/20/2015","20-Apr-15","4-20-2015 18:10","April 20, 2015  6:10 PM","20 Apr 2015",1811,"4/20/2015 18:10:59"
"4/20/2015 19:11","4/20/2015","20-Apr-15","4-20-2015 19:11","April 20, 2015  7:11 PM","20 Apr 2015",1812,"4/20/2015 19:11:22"
"4/20/2015 20:12","4/20/2015","20-Apr-15","4-20-2015 20:12","April 20, 2015  8:12 PM","20 Apr 2015",1813,"4/20/2015 20:12:59"
"4/20/2015 21:13","4/20/2015","20-Apr-15","4-20-2015 21:13","April 20, 2015  9:13 PM","20 Apr 2015",1814,"4/20/2015 21:13:15"
"4/20/2015 22:14","4/20/2015","20-Apr-15","4-20-2015 22:14","April 20, 2015  10:14 PM","20 Apr 2015",1815,"4/20/2015 22:14:11"
"4/20/2015 23:15","4/20/2015","20-Apr-15","4-20-2015 23:15","April 20, 2015  11:15 PM","20 Apr 2015",1816,"4/20/2015 23:15:22"
"4/21/2015 0:16","4/21/2015","21-Apr-15","4-21-2015 0:16","April 21, 2015  12:16 AM","21 Apr 2015",1817,"4/21/2015 0:16:15"
"4/21/2015 1:17","4/21/2015","21-Apr-15","4-21-2015 1:17","April 21, 2015  1:17 AM","21 Apr 2015",1818,"4/21/2015 1:17:2"
"4/21/2015 2:18","4/21/2015","21-Apr-15","4-21-2015 2:18","April 21, 2015  2:18 AM","21 Apr 2015",1819,"4/21/2015 2:18:48"
"4/21/2015 3:19","4/21/2015","21-Apr-15","4-21-2015 3:19","April 21, 2015  3:19 AM","21 Apr 2015",1820,"4/21/2015 3:19:44"
"4/21/2015 4:20","4/21/2015","21-Apr-15","4-21-2015 4:20","April 21, 2015  4:20 AM","21 Apr 2015",1821,"4/21/2015 4:20:19"
"4/21/2015 5:21","4/21/2015","21-Apr-15","4-21-2015 5:21","April 21, 2015  5:21 AM","21 Apr 2015",1822,"4/21/2015 5:21:16"
"4/21/2015 6:22","4/21/2015","21-Apr-15","4-21-2015 6:22","April 21, 2015  6:22 AM","21 Apr 2015",1823,"4/21/2015 6:22:57"
"4/21/2015 7:23","4/21/2015","21-Apr-15","4-21-2015 7:23","April 21, 2015  7:23 AM","21 Apr 2015",1824,"4/21/2015 7:23:8"
"4/21/2015 8:24","4/21/2015","21-Apr-15","4-21-2015 8:24","April 21, 2015  8:24 AM","21 Apr 2015",1825,"4/21/2015 8:24:9"
"4/21/2015 9:25","4/21/2015","21-Apr-15","4-21-2015 9:25","April 21, 2015  9:25 AM","21 Apr 2015",1826,"4/21/2015 9:25:3"
"4/21/2015 10:26","4/21/2015","21-Apr-15","4-21-2015 10:26","April 21, 2015  10:26 AM","21 Apr 2015",1827,"4/21/2015 10:26:39"
"4/21/2015 11:27","4/21/2015","21-Apr-15","4-21-2015 11:27","April 21, 2015  11:27 AM","21 Apr 2015",1828,"4/21/2015 11:27:56"
"4/21/2015 12:28","4/21/2015","21-Apr-15","4-21-2015 12:28","April 21, 2015  12:28 PM","21 Apr 2015",1829,"4/21/2015 12:28:46"
"4/21/2015 13:29","4/21/2015","21-Apr-15","4-21-2015 13:29","April 21, 2015  1:29 PM","21 Apr 2015",1830,"4/21/2015 13:29:16"
"4/21/2015 14:30","4/21/2015","21-Apr-15","4-21-2015 14:30","April 21, 2015  2:30 PM","21 Apr 2015",1831,"4/21/2015 14:30:0"
"4/21/2015 15:31","4/21/2015","21-Apr-15","4-21-2015 15:31","April 21, 2015  3:31 PM","21 Apr 2015",1832,"4/21/2015 15:31:22"
"4/21/2015 16:32","4/21/2015","21-Apr-15","4-21-2015 16:32","April 21, 2015  4:32 PM","21 Apr 2015",1833,"4/21/2015 16:32:23"
"4/21/2015 17:33","4/21/2015","21-Apr-15","4-21-2015 17:33","April 21, 2015  5:33 PM","21 Apr 2015",1834,"4/21/2015 17:33:24"
"4/21/2015 18:34","4/21/2015","21-Apr-15","4-21-2015 18:34","April 21, 2015  6:34 PM","21 Apr 2015",1835,"4/21/2015 18:34:3"
"4/21/2015 19:35","4/21/2015","21-Apr-15","4-21-2015 19:35","April 21, 2015  7:35 PM","21 Apr 2015",1836,"4/21/2015 19:35:38"
"4/21/2015 20:36","4/21/2015","21-Apr-15","4-21-2015 20:36","April 21, 2015  8:36 PM","21 Apr 2015",1837,"4/21/2015 20:36:14"
